team_id,team_name,league,year,season,matches,wins,draws,losses,scored,conceded,xG,xGA,npxG,npxGA,deep,deep_allowed,pts,xpts,ppda_coef,oppda_coef,npxGD,xG_diff,xGA_diff,xpts_diff,position,scrape_timestamp
89,Manchester United,EPL,2022,2022/23,38,23,6,9,58,43,71.90117799999999,50.28763899999999,69.617674,48.004125,391,253,75,66.39949999999999,11.52299605781866,13.658038147138964,21.613549,13.901177999999987,7.287638999999991,-8.600500000000011,3,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2022,2022/23,38,19,14,5,68,33,76.977056,41.8562479,72.410043,38.0504029,376,215,71,71.6661,9.188722669735329,10.6640522875817,34.35964010000001,8.977056000000005,8.8562479,0.6661000000000001,4,2025-09-01T17:43:15.144962
87,Liverpool,EPL,2022,2022/23,38,19,10,9,75,47,80.771997,55.773338,77.727328,52.728658,419,209,67,67.36929999999998,8.83481152993348,19.09882005899705,24.99867,5.771996999999999,8.773338000000003,0.3692999999999813,5,2025-09-01T17:43:15.144962
220,Brighton,EPL,2022,2022/23,38,18,8,12,72,53,77.72342200000001,50.154518,73.15639800000001,43.977172,362,231,62,70.85740000000001,8.92789598108747,15.00875,29.179226000000007,5.7234220000000136,-2.845481999999997,8.857400000000013,6,2025-09-01T17:43:15.144962
71,Aston Villa,EPL,2022,2022/23,38,18,7,13,51,46,49.995345,53.95553699999999,46.950666,49.244945,258,237,61,54.3668,11.78388746803069,9.564430244941429,-2.294278999999996,-1.0046549999999996,7.955536999999992,-6.633200000000002,7,2025-09-01T17:43:15.144962
82,Tottenham,EPL,2022,2022/23,38,18,6,14,70,63,57.83378999999999,51.660728000000006,53.26676599999999,48.61605900000001,239,280,60,57.60180000000001,12.65432098765432,12.730723606168446,4.650706999999983,-12.166210000000008,-11.339271999999994,-2.398199999999989,8,2025-09-01T17:43:15.144962
244,Brentford,EPL,2022,2022/23,38,15,14,9,58,46,59.22704499999998,51.453067,53.13771599999999,49.930727,231,301,59,58.26480000000001,11.306493506493506,9.775204359673024,3.206988999999993,1.2270449999999826,5.453066999999997,-0.7351999999999919,9,2025-09-01T17:43:15.144962
228,Fulham,EPL,2022,2022/23,38,15,7,16,55,53,47.984977,71.490811,41.1344488,65.314288,203,286,52,39.23700000000001,12.961139896373057,10.425837320574162,-24.179839200000004,-7.015022999999999,18.490810999999997,-12.762999999999993,10,2025-09-01T17:43:15.144962
78,Crystal Palace,EPL,2022,2022/23,38,11,12,15,40,49,40.723491,51.626247,38.296407,48.581565,197,311,45,44.23969999999999,13.054658385093168,8.67184265010352,-10.285157999999996,0.7234909999999957,2.6262469999999998,-0.760300000000008,11,2025-09-01T17:43:15.144962
80,Chelsea,EPL,2022,2022/23,38,11,11,16,38,47,51.894923000000006,54.022507,49.611409,53.261347,322,214,44,52.28199999999999,9.10011641443539,13.329199549041714,-3.649938000000006,13.894923000000006,7.0225070000000045,8.28199999999999,12,2025-09-01T17:43:15.144962
229,Wolverhampton Wanderers,EPL,2022,2022/23,38,11,8,19,31,58,35.12681500000001,62.68203999999999,32.84330500000001,59.63736899999998,192,301,41,35.00809999999999,11.989290495314592,11.304550758459744,-26.79406399999997,4.126815000000008,4.6820399999999935,-5.991900000000008,13,2025-09-01T17:43:15.144962
81,West Ham,EPL,2022,2022/23,38,11,7,20,42,55,51.21073199999999,55.31217300000002,45.121372999999984,50.74516600000002,173,285,40,51.61719999999999,15.956580732700136,11.107449856733524,-5.623793000000035,9.210731999999991,0.3121730000000227,11.61719999999999,14,2025-09-01T17:43:15.144962
73,Bournemouth,EPL,2022,2022/23,38,11,6,21,37,71,40.083965000000006,67.60209400000001,40.083965000000006,62.273909,200,383,39,34.7342,15.777460770328103,8.811764705882354,-22.189944,3.0839650000000063,-3.397905999999992,-4.265799999999999,15,2025-09-01T17:43:15.144962
249,Nottingham Forest,EPL,2022,2022/23,38,9,11,18,38,68,39.57446,68.459309,35.00746399999999,61.60879700000001,157,390,38,35.04610000000001,16.480712166172108,8.018134715025907,-26.601333000000015,1.574460000000002,0.4593090000000046,-2.95389999999999,16,2025-09-01T17:43:15.144962
72,Everton,EPL,2022,2022/23,38,8,12,18,34,57,48.6498356,68.58286199999999,46.36632660000001,64.01584099999998,197,309,36,40.71319999999999,13.647509578544062,9.624352331606218,-17.649514399999973,14.649835600000005,11.582861999999992,4.713199999999986,17,2025-09-01T17:43:15.144962
75,Leicester,EPL,2022,2022/23,38,9,7,22,51,68,48.98699850000001,59.789351,44.33282749999999,55.98351100000001,205,289,34,45.07360000000001,12.017605633802816,12.668373879641486,-11.650683500000014,-2.0130014999999872,-8.210648999999997,11.073600000000011,18,2025-09-01T17:43:15.144962
245,Leeds,EPL,2022,2022/23,38,7,10,21,48,78,47.795965,69.58103300000002,45.512455,65.014027,230,267,31,40.5808,9.47872340425532,9.024479804161569,-19.501572000000003,-0.2040350000000046,-8.41896699999998,9.580800000000004,19,2025-09-01T17:43:15.144962
74,Southampton,EPL,2022,2022/23,38,6,7,25,36,73,39.26548299999999,62.900044,36.13280999999999,60.61655499999999,199,339,25,36.4664,12.369928400954654,8.399117971334068,-24.483745,3.265482999999989,-10.099956000000006,11.4664,20,2025-09-01T17:43:15.144962
88,Manchester City,EPL,2023,2023/24,38,28,7,3,96,34,89.54875299999999,37.2714265,81.93706299999998,34.987920499999994,516,155,91,83.06739999999999,11.25371120107962,20.08885542168675,46.94914249999999,-6.451247000000009,3.271426499999997,-7.932600000000008,1,2025-09-01T17:43:15.144962
83,Arsenal,EPL,2023,2023/24,38,28,5,5,91,29,84.39247899999998,31.78212539999999,76.78082900000001,29.498617399999983,531,151,89,81.9379,9.602064220183486,16.825347758887172,47.282211600000025,-6.60752100000002,2.782125399999991,-7.062100000000001,2,2025-09-01T17:43:15.144962
87,Liverpool,EPL,2023,2023/24,38,24,10,4,86,41,94.785242,47.39875449999999,87.649932,46.6375945,510,233,82,76.88369999999998,7.659274193548387,16.637450199203187,41.01233750000001,8.785241999999997,6.398754499999988,-5.116300000000024,3,2025-09-01T17:43:15.144962
71,Aston Villa,EPL,2023,2023/24,38,20,8,10,76,61,67.42259349999999,65.07581200000001,64.37791349999999,63.432352000000016,344,268,68,55.42860000000002,13.683284457478006,10.307307307307306,0.9455614999999752,-8.57740650000001,4.075812000000013,-12.571399999999985,4,2025-09-01T17:43:15.144962
82,Tottenham,EPL,2023,2023/24,38,20,6,12,74,61,73.35177999999999,68.065662,71.82943999999999,62.737492,493,264,66,57.42,7.5005213764337855,12.34250764525994,9.091947999999988,-0.6482200000000091,7.065662000000003,-8.580000000000005,5,2025-09-01T17:43:15.144962
80,Chelsea,EPL,2023,2023/24,38,18,9,11,77,63,80.881514,62.60043299999999,71.747502,58.779351,382,292,63,64.1976,9.573185731857318,14.180525164113783,12.968151,3.881513999999996,-0.3995670000000118,1.1975999999999942,6,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2023,2023/24,38,18,6,14,85,62,84.47785200000003,62.455156,77.62733300000002,58.523683000000005,348,274,60,65.58999999999999,10.259171597633136,11.063249727371865,19.103650000000016,-0.522147999999973,0.4551560000000023,5.589999999999989,7,2025-09-01T17:43:15.144962
89,Manchester United,EPL,2023,2023/24,38,18,6,14,57,58,60.329903,74.76084100000001,54.98649399999999,69.432658,319,371,60,44.418600000000005,11.960154241645244,13.10655737704918,-14.44616400000001,3.3299030000000016,16.760841000000013,-15.581399999999997,8,2025-09-01T17:43:15.144962
81,West Ham,EPL,2023,2023/24,38,14,10,14,60,74,54.529585,77.907744,50.723739,70.296045,159,444,52,41.2783,15.953678474114442,9.046538024971625,-19.572306000000005,-5.470415000000003,3.907743999999994,-10.721699999999998,9,2025-09-01T17:43:15.144962
78,Crystal Palace,EPL,2023,2023/24,38,13,10,15,57,58,53.93545399999999,57.99083260000001,50.890788,55.70736260000001,244,296,49,50.456300000000006,13.74626865671642,8.993250843644544,-4.81657460000001,-3.064546000000007,-0.0091673999999883,1.456300000000006,10,2025-09-01T17:43:15.144962
72,Everton,EPL,2023,2023/24,38,13,9,16,40,51,60.7541755,60.25709199999999,58.4706585,54.16783199999998,237,314,48,53.102,13.115675675675677,10.147540983606556,4.302826500000016,20.7541755,9.257091999999986,5.102000000000004,11,2025-09-01T17:43:15.144962
73,Bournemouth,EPL,2023,2023/24,38,13,9,16,54,67,63.75544599999999,65.50767,61.47194599999999,60.020243,303,379,48,53.47010000000001,9.709325396825395,8.373493975903614,1.4517029999999878,9.755445999999992,-1.4923299999999955,5.470100000000009,12,2025-09-01T17:43:15.144962
220,Brighton,EPL,2023,2023/24,38,12,12,14,55,62,61.910402,60.9371845,57.222334,56.37017750000001,361,314,48,54.43240000000002,9.995354239256676,17.218712029161605,0.8521564999999853,6.910401999999998,-1.0628154999999992,6.432400000000023,13,2025-09-01T17:43:15.144962
228,Fulham,EPL,2023,2023/24,38,13,8,17,55,61,52.808695500000006,66.90413200000002,51.286358500000006,60.814790000000016,288,320,47,44.98500000000001,13.729974160206718,13.10545905707196,-9.52843150000001,-2.191304499999994,5.904132000000018,-2.014999999999993,14,2025-09-01T17:43:15.144962
229,Wolverhampton Wanderers,EPL,2023,2023/24,38,13,7,18,50,65,50.65224100000002,76.10579999999999,47.60755900000001,70.01648399999999,216,396,46,39.7876,12.463636363636365,10.29265873015873,-22.408924999999986,0.6522410000000178,11.105799999999988,-6.212400000000002,15,2025-09-01T17:43:15.144962
244,Brentford,EPL,2023,2023/24,38,10,9,19,56,65,64.291682,60.26065900000001,62.008191,58.73832000000002,286,351,39,52.941500000000005,10.072139303482588,10.337254901960783,3.269870999999973,8.291681999999994,-4.739340999999989,13.941500000000003,16,2025-09-01T17:43:15.144962
249,Nottingham Forest,EPL,2023,2023/24,38,9,9,20,49,67,52.15733199999999,56.25140399999999,51.396162,53.206796,213,334,36,50.17410000000001,17.736517719568567,9.94422310756972,-1.8106340000000003,3.1573319999999896,-10.748596000000012,14.17410000000001,17,2025-09-01T17:43:15.144962
256,Luton,EPL,2023,2023/24,38,6,8,24,52,85,49.87246200000002,91.647698,46.06662200000002,88.60301400000002,178,377,26,32.327000000000005,13.156565656565656,7.750577367205543,-42.53639199999999,-2.12753799999998,6.647697999999991,6.327000000000005,18,2025-09-01T17:43:15.144962
92,Burnley,EPL,2023,2023/24,38,5,9,24,41,78,43.4420856,75.71830500000003,41.1585836,70.39012500000003,211,383,24,33.6878,13.32349165596919,11.881806108897742,-29.231541400000022,2.442085599999998,-2.2816949999999707,9.687800000000005,19,2025-09-01T17:43:15.144962
238,Sheffield United,EPL,2023,2023/24,38,3,7,28,35,104,41.30625640000001,85.70720200000001,37.5004414,80.37903200000001,169,392,16,28.53139999999999,17.195561719833563,8.473537604456824,-42.87859060000001,6.306256400000009,-18.29279799999999,12.53139999999999,20,2025-09-01T17:43:15.144962
87,Liverpool,EPL,2024,2024/25,38,25,9,4,86,41,93.23934099999998,42.320521,86.38883099999998,40.661526,442,200,84,81.84370000000001,8.936353829557714,16.0,45.72730499999999,7.239340999999982,1.3205209999999994,-2.1562999999999874,1,2025-09-01T17:43:15.144962
83,Arsenal,EPL,2024,2024/25,38,20,14,4,69,34,73.56990500000002,39.97986170000001,72.047565,37.6963487,366,156,74,72.9622,8.797846889952153,14.311111111111112,34.35121630000001,4.56990500000002,5.979861700000008,-1.0378000000000045,2,2025-09-01T17:43:15.144962
88,Manchester City,EPL,2024,2024/25,38,21,8,9,72,44,73.14843,52.903197000000006,70.10376000000001,49.858519,431,198,71,64.66310000000001,12.08898305084746,17.078582434514637,20.245241000000007,1.1484300000000047,8.903197000000006,-6.336899999999986,3,2025-09-01T17:43:15.144962
80,Chelsea,EPL,2024,2024/25,38,20,9,9,64,43,73.11728900000001,54.26218799999998,69.31144900000002,49.69517899999999,337,226,69,62.5617,10.84029484029484,13.98343949044586,19.61627000000004,9.117289000000014,11.26218799999998,-6.438299999999998,4,2025-09-01T17:43:15.144962
71,Aston Villa,EPL,2024,2024/25,38,19,9,10,58,51,66.38524600000002,54.99810299999999,61.710806000000005,52.714603,285,248,66,61.5269,12.38881118881119,9.955723542116631,8.996203000000008,8.385246000000024,3.998102999999993,-4.473100000000002,5,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2024,2024/25,38,20,6,12,68,47,71.482065,53.97721599999999,66.915061,52.45487399999999,349,232,66,62.61070000000001,10.276412776412776,10.838337182448036,14.460187000000005,3.4820650000000057,6.977215999999991,-3.3892999999999915,6,2025-09-01T17:43:15.144962
249,Nottingham Forest,EPL,2024,2024/25,38,19,8,11,58,46,52.74925299999999,55.917692,50.465744,53.63418299999999,220,271,65,50.0071,14.215297450424927,8.22628726287263,-3.168439,-5.250747000000011,9.917691999999995,-14.992900000000006,7,2025-09-01T17:43:15.144962
220,Brighton,EPL,2024,2024/25,38,16,13,9,66,59,65.27686999999999,59.123991,59.94868399999999,52.273469,322,243,61,57.26350000000002,9.933127572016462,12.555974842767297,7.675214999999987,-0.7231300000000118,0.1239910000000037,-3.736499999999978,8,2025-09-01T17:43:15.144962
73,Bournemouth,EPL,2024,2024/25,38,15,11,12,58,46,72.620869,53.99358699999999,67.29268200000001,50.94890599999999,283,327,56,65.0254,8.530938123752495,9.791610284167794,16.343776000000027,14.620869,7.993586999999991,9.025400000000005,9,2025-09-01T17:43:15.144962
244,Brentford,EPL,2024,2024/25,38,16,8,14,66,57,67.11979699999999,60.86479799999999,62.552775,60.103628,278,394,56,54.93919999999999,10.869623655913978,12.144886363636363,2.4491469999999964,1.1197969999999913,3.864797999999993,-1.0608000000000075,10,2025-09-01T17:43:15.144962
228,Fulham,EPL,2024,2024/25,38,15,9,14,54,54,58.00341400000001,49.232539,54.958735,46.18786299999999,232,226,54,57.6028,12.1,13.06924101198402,8.770872000000018,4.003414000000007,-4.767461000000004,3.602799999999995,11,2025-09-01T17:43:15.144962
78,Crystal Palace,EPL,2024,2024/25,38,13,14,11,51,51,67.78077,58.88433500000001,64.736094,57.36199500000001,243,270,53,58.15670000000001,13.17142857142857,9.024970273483948,7.374098999999987,16.780770000000004,7.884335000000007,5.156700000000008,12,2025-09-01T17:43:15.144962
72,Everton,EPL,2024,2024/25,38,11,15,12,42,44,46.869415,53.663086000000014,45.347074000000006,52.140756,186,267,48,47.6514,14.28337531486146,8.983247422680412,-6.793681999999997,4.869415000000004,9.663086000000014,-0.3486000000000047,13,2025-09-01T17:43:15.144962
81,West Ham,EPL,2024,2024/25,38,11,10,17,46,62,50.58904999999999,68.087568,48.30553999999999,65.804062,224,316,43,41.76000000000001,12.252324037184597,10.10948905109489,-17.49852200000001,4.589049999999986,6.0875680000000045,-1.2399999999999878,14,2025-09-01T17:43:15.144962
89,Manchester United,EPL,2024,2024/25,38,11,9,18,44,54,56.91131000000001,60.72751,53.866651000000005,57.633397,309,218,42,52.2395,10.06810442678774,13.2588092345079,-3.766745999999991,12.911310000000007,6.727510000000002,10.2395,15,2025-09-01T17:43:15.144962
229,Wolverhampton Wanderers,EPL,2024,2024/25,38,12,6,20,54,69,45.370551000000006,61.57215600000001,45.370551000000006,54.72165600000001,215,284,42,41.4533,11.535499398315284,9.92332268370607,-9.351105000000004,-8.629448999999994,-7.427843999999993,-0.5467000000000013,16,2025-09-01T17:43:15.144962
82,Tottenham,EPL,2024,2024/25,38,11,5,22,64,65,65.363487,68.23099700000002,62.318816000000005,65.94748700000001,316,280,38,50.0654,9.431302270011948,10.225510204081631,-3.628671000000004,1.3634870000000063,3.2309970000000163,12.065399999999997,17,2025-09-01T17:43:15.144962
75,Leicester,EPL,2024,2024/25,38,6,7,25,33,80,38.058101,85.887374,35.774607,82.842694,159,381,25,26.43030000000001,13.2484237074401,10.760770975056689,-47.068087,5.058101000000001,5.887373999999994,1.430300000000006,18,2025-09-01T17:43:15.144962
285,Ipswich,EPL,2024,2024/25,38,4,10,24,36,82,40.42059270000001,83.732644,38.8982547,79.16563399999998,132,373,22,28.4466,14.197643979057592,8.973778307508939,-40.26737929999998,4.420592700000007,1.7326439999999934,6.4466,19,2025-09-01T17:43:15.144962
74,Southampton,EPL,2024,2024/25,38,2,6,30,26,86,38.63121599999999,98.34760799999998,36.92276799999999,91.389668,179,398,12,22.6856,12.041237113402062,10.962805526036131,-54.46690000000001,12.631215999999988,12.34760799999998,10.685599999999996,20,2025-09-01T17:43:15.144962
