team_id,team_name,understat_league,year,understat_season,matches,wins,draws,losses,scored,conceded,xG,xGA,npxG,npxGA,deep,deep_allowed,pts,xpts,ppda_coef,oppda_coef,npxGD,xG_diff,xGA_diff,xpts_diff,position,scrape_timestamp,understat_id,understat_name,transfermarkt_id,transfermarkt_club,transfermarkt_season,transfermarkt_league,transfermarkt_joined_club,total_spent,players_bought,loans,funds_received,net_spend,avg_age,age_std,young_u21_pct,veteran_o30_pct,avg_height,squad_size,manager_count_season,primary_manager_tenure,manager_change_flag,revenue,wage_bill,gd,xGD,npxGD_calc,goals_minus_xG,goals_conceded_minus_xGA,gd_minus_xGD,pts_minus_xpts,deep_diff,deep_ratio,big_six,qualified_for_europe,top_half,mid_table_band,at_risk_position,relegated,net_spend_per_point,total_spent_per_point,net_spend_per_xpt,total_spent_per_xpt,points_rank,xpts_rank,gd_rank,xGD_rank,npxGD_rank,xGA_rank,npxGA_rank,total_spent_rank,net_spend_rank,funds_received_rank,avg_age_rank,squad_size_rank,net_spend_efficiency_npxGD,total_spend_efficiency_npxGD,net_spend_efficiency_position,young_plus_peak_balance,age_risk_flag,multiple_managers,wage_to_revenue,net_spend_to_revenue,total_spent_to_revenue,wage_per_point,revenue_per_point,revenue_rank,wage_rank,wage_efficiency_npxGD,revenue_efficiency_npxGD,wage_efficiency_position,next_position,next_pts,next_npxGD,survived_next_season,top_15_next_season,mid_table_next_season,position_t_plus_2,survived_next_2_seasons,top_15_next_2_seasons
92,Burnley,EPL,2023,2023/24,38,5,9,24,41,78,43.4420856,75.71830500000003,41.1585836,70.39012500000003,211,383,24,33.6878,13.32349165596919,11.881806108897742,-29.231541400000022,2.442085599999998,-2.2816949999999707,9.687800000000005,19,2025-09-01T17:43:15.144962,92,Burnley,1132,Burnley FC,2023,Premier League,Burnley FC,111050000.0,18,5,3800000.0,107250000.0,24.79472341484662,4.06370352468358,0.1818181818181818,0.0909090909090909,182.54545454545453,33,1,1,0,134.0,93.4,-37,-32.27621940000003,-29.231541400000026,-2.4420855999999986,2.2816949999999707,-4.723780599999969,-9.687800000000003,-172,0.5509138381201044,0,0,0,0,1,1,4468750.0,4627083.333333333,3183645.1178171323,3296445.5975160142,19.0,18.0,19.0,18.0,18.0,16.0,18.0,12.0,8.0,17.0,13.0,16.0,-10.0,-6.0,-11.0,0.0909090909090909,0,0,0.6970149253731344,800373.1343283582,828731.3432835821,3.891666666666667,5.583333333333333,19.0,18.0,0.0,1.0,-1.0,,,,0,0,0,,0,0
227,Cardiff,EPL,2018,2018/19,38,10,4,24,34,69,41.7697266,66.503167,38.7250676,61.174976,143,357,34,37.44920000000001,14.644823066841417,5.650145772594752,-22.449908400000005,7.7697265999999985,-2.496832999999995,3.449200000000012,18,2025-09-01T17:43:15.144962,227,Cardiff,603,Cardiff City,2018,Premier League,Cardiff City,51200000.0,9,3,0.0,51200000.0,27.664711058961576,2.869514779626797,0.0,0.1785714285714285,181.42857142857144,28,1,1,0,125.0,53.6,-35,-24.733440400000006,-22.449908399999998,-7.7697265999999985,2.496832999999995,-10.266559599999994,-3.449200000000012,-214,0.4005602240896359,0,0,0,0,1,1,1505882.3529411764,1505882.3529411764,1367185.4138406157,1367185.4138406157,18.0,17.0,18.0,17.0,18.0,18.0,17.0,15.0,11.0,20.0,19.0,10.0,-7.0,-3.0,-7.0,-0.1785714285714285,1,0,0.4288,409600.0,409600.0,1.576470588235294,3.676470588235294,19.0,20.0,2.0,1.0,2.0,,,,0,0,0,,0,0
80,Chelsea,EPL,2016,2016/17,38,30,3,5,85,33,61.796887,28.6189194,58.607913,27.0965814,435,150,93,75.737,11.077205882352942,11.137931034482758,31.5113316,-23.203113,-4.381080600000004,-17.263000000000005,1,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2016,Premier League,Chelsea FC,132800000.0,5,0,108900000.0,23900000.0,25.78891170431212,4.229855197765273,0.16,0.12,184.04,25,1,0,0,361.0,220.0,52,33.1779676,31.511331600000002,23.203113000000002,4.381080600000001,18.822032399999998,17.263000000000005,285,2.9,1,1,1,0,0,0,256989.24731182796,1427956.9892473118,315565.7076461967,1753436.2332809593,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,12.0,1.0,10.0,20.0,10.0,1.0,11.0,0.04000000000000001,0,0,0.6094182825484764,66204.98614958448,367867.0360110803,2.3655913978494625,3.881720430107527,5.0,3.0,1.0,3.0,2.0,5.0,70.0,24.36484430000001,1,1,0,3.0,1,1
80,Chelsea,EPL,2017,2017/18,38,21,7,10,62,38,59.160689000000005,34.034713700000005,56.87721900000001,32.5123747,373,220,70,68.45700000000001,12.3116036505867,12.55813953488372,24.36484430000001,-2.839310999999995,-3.9652862999999954,-1.5429999999999922,5,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2017,Premier League,Chelsea FC,260500000.0,10,0,194600000.0,65900000.0,24.680753350555296,4.761224356566818,0.2580645161290322,0.1935483870967742,182.32258064516128,31,1,1,0,443.0,244.0,24,25.1259753,24.36484430000001,2.839310999999995,3.9652862999999954,-1.1259753000000003,1.5429999999999922,153,1.6954545454545455,1,1,1,0,0,0,941428.5714285715,3721428.5714285714,962648.085659611,3805308.441795579,5.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,5.0,1.0,2.0,7.0,1.0,-2.0,0.0,0.06451612903225801,0,0,0.5507900677200903,148758.4650112867,588036.1173814898,3.4857142857142858,6.328571428571428,4.0,4.0,0.0,0.0,-1.0,3.0,72.0,23.714901,1,1,0,3.0,1,1
80,Chelsea,EPL,2018,2018/19,38,21,9,8,63,39,63.968004,38.107687000000006,60.162158,36.447257,376,188,72,71.451,9.785977859778598,14.842105263157896,23.714901,0.9680040000000004,-0.8923129999999944,-0.5490000000000066,3,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2018,Premier League,Chelsea FC,208800000.0,6,2,83250000.0,125550000.0,26.74271807742034,4.640229043588166,0.1111111111111111,0.2592592592592592,182.22222222222223,27,1,0,0,447.0,286.0,24,25.860316999999995,23.714900999999998,-0.9680040000000005,0.8923129999999944,-1.860316999999995,0.5490000000000066,188,2.0,1,1,1,0,0,0,1743750.0,2900000.0,1757148.2554477896,2922282.403325356,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,16.0,11.0,-1.0,-2.0,-1.0,-0.14814814814814808,1,0,0.639821029082774,280872.4832214765,467114.0939597315,3.9722222222222223,6.208333333333333,5.0,4.0,1.0,2.0,1.0,3.0,66.0,31.333631100000005,1,1,0,4.0,1,1
80,Chelsea,EPL,2019,2019/20,38,20,6,12,69,54,76.227787,41.0882999,70.89959900000001,39.5659679,326,169,66,73.4872,9.006500541711809,14.658643326039387,31.333631100000005,7.227787000000006,-12.911700099999996,7.487200000000001,3,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2019,Premier League,Chelsea FC,45000000.0,1,0,165066000.0,-120066000.0,24.258453114305265,5.183509152717342,0.3333333333333333,0.1333333333333333,181.46666666666667,30,1,0,0,407.0,283.0,15,35.139487100000004,31.333631100000012,-7.227787000000006,12.911700099999997,-20.139487100000004,-7.487200000000001,157,1.9289940828402368,1,1,1,0,0,0,-1819181.8181818181,681818.1818181818,-1633835.5523138724,612351.5387713779,3.0,3.0,5.0,3.0,3.0,5.0,5.0,16.0,20.0,1.0,3.0,11.0,17.0,13.0,17.0,0.2,0,0,0.6953316953316954,-295002.457002457,110565.11056511056,4.287878787878788,6.166666666666667,4.0,4.0,1.0,1.0,1.0,4.0,67.0,33.18419000000001,1,1,0,3.0,1,1
80,Chelsea,EPL,2020,2020/21,38,19,10,9,58,36,68.65559400000001,30.904465,61.043974000000006,27.859784,337,179,67,77.4102,9.19343891402715,16.5,33.18419000000001,10.655594000000008,-5.095535000000002,10.410200000000003,4,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2020,Premier League,Chelsea FC,267200000.0,7,0,57150000.0,210050000.0,25.42413871777322,5.109648525151748,0.2,0.1333333333333333,183.6,30,2,1,1,435.0,333.0,22,37.751129000000006,33.18419,-10.655594000000008,5.095535000000002,-15.751129000000006,-10.410200000000003,158,1.8826815642458101,1,1,1,0,0,0,3135074.6268656715,3988059.7014925373,2713466.7007706994,3451741.501765917,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,13.0,16.0,-1.0,-1.0,-3.0,0.06666666666666671,0,1,0.7655172413793103,482873.5632183908,614252.8735632184,4.970149253731344,6.492537313432836,4.0,2.0,0.0,2.0,-2.0,3.0,74.0,31.8979018,1,1,0,12.0,1,1
80,Chelsea,EPL,2021,2021/22,38,21,11,6,76,33,69.297032,35.11562419999999,62.446512000000006,30.54861020000001,385,163,74,73.38340000000001,8.756563245823388,16.36258064516129,31.8979018,-6.702967999999999,2.115624199999992,-0.6165999999999912,3,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2021,Premier League,Chelsea FC,118000000.0,3,1,157590000.0,-39590000.0,25.95482546201232,4.157679147668471,0.0967741935483871,0.1290322580645161,183.96774193548387,31,1,0,0,481.0,340.0,43,34.18140780000001,31.897901799999996,6.7029679999999985,-2.115624199999992,8.81859219999999,0.6165999999999912,222,2.361963190184049,1,1,1,0,0,0,-535000.0,1594594.5945945946,-539495.3082032176,1607993.088355132,3.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,20.0,1.0,15.0,16.0,17.0,3.0,17.0,-0.032258064516129004,0,0,0.7068607068607069,-82307.69230769231,245322.24532224532,4.594594594594595,6.5,4.0,4.0,1.0,1.0,1.0,12.0,44.0,-3.649938000000006,1,1,1,6.0,1,1
80,Chelsea,EPL,2022,2022/23,38,11,11,16,38,47,51.894923000000006,54.022507,49.611409,53.261347,322,214,44,52.28199999999999,9.10011641443539,13.329199549041714,-3.649938000000006,13.894923000000006,7.0225070000000045,8.28199999999999,12,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2022,Premier League,Chelsea FC,630250000.0,17,2,67860000.0,562390000.0,24.56666491163412,4.91109432962859,0.2307692307692307,0.2051282051282051,182.30769230769232,39,3,0,1,513.0,404.0,-9,-2.1275839999999917,-3.649937999999999,-13.894923000000006,-7.022506999999997,-6.872416000000008,-8.28199999999999,108,1.5046728971962617,1,0,0,1,0,0,12781590.909090908,14323863.636363637,10756857.044489501,12054818.101832373,12.0,10.0,11.0,9.0,10.0,10.0,12.0,1.0,1.0,7.0,7.0,4.0,-9.0,-9.0,-11.0,0.025641025641025605,0,1,0.7875243664717348,1096276.8031189083,1228557.5048732944,9.181818181818182,11.659090909090908,5.0,2.0,-8.0,-5.0,-10.0,6.0,63.0,12.968151,1,1,0,4.0,1,1
80,Chelsea,EPL,2023,2023/24,38,18,9,11,77,63,80.881514,62.60043299999999,71.747502,58.779351,382,292,63,64.1976,9.573185731857318,14.180525164113783,12.968151,3.881513999999996,-0.3995670000000118,1.1975999999999942,6,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2023,Premier League,Chelsea FC,464100000.0,12,0,282200000.0,181900000.0,21.53182751540041,4.047878470597662,0.5625,0.0416666666666666,177.02083333333334,48,1,0,0,486.0,338.0,14,18.281081000000007,12.968150999999999,-3.8815139999999957,0.3995670000000118,-4.2810810000000075,-1.1975999999999942,90,1.3082191780821917,1,1,1,0,0,0,2887301.587301587,7366666.666666667,2833439.256296186,7229242.214662231,6.0,5.0,6.0,5.0,5.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,-4.0,-4.0,-5.0,0.5208333333333334,0,0,0.6954732510288066,374279.8353909465,954938.2716049383,5.365079365079365,7.714285714285714,6.0,4.0,-1.0,1.0,-2.0,4.0,69.0,19.61627000000004,1,1,0,,0,0
80,Chelsea,EPL,2024,2024/25,38,20,9,9,64,43,73.11728900000001,54.26218799999998,69.31144900000002,49.69517899999999,337,226,69,62.5617,10.84029484029484,13.98343949044586,19.61627000000004,9.117289000000014,11.26218799999998,-6.438299999999998,4,2025-09-01T17:43:15.144962,80,Chelsea,631,Chelsea FC,2024,Premier League,Chelsea FC,281900000.0,13,1,239000000.0,42900000.0,22.60682507089078,3.3860884354288645,0.2857142857142857,0.0285714285714285,173.9142857142857,35,1,0,0,491.0,359.0,21,18.855101000000033,19.616270000000036,-9.117289000000014,-11.26218799999998,2.144898999999967,6.438299999999998,111,1.491150442477876,1,1,1,0,0,0,621739.1304347826,4085507.2463768115,685723.0542008928,4505951.724457615,4.0,6.0,4.0,4.0,4.0,8.0,4.0,1.0,10.0,2.0,1.0,11.0,6.0,-3.0,6.0,0.2571428571428572,0,0,0.7311608961303462,87372.70875763748,574134.4195519348,5.202898550724638,7.115942028985507,6.0,3.0,-1.0,2.0,-1.0,,,,0,0,0,,0,0
78,Crystal Palace,EPL,2016,2016/17,38,12,5,21,50,63,45.40267000000001,50.031654,40.074497,48.509315,204,297,41,48.4526,9.06674082313682,7.574829931972789,-8.434818,-4.597329999999992,-12.968345999999997,7.452599999999997,14,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2016,Premier League,Crystal Palace,101200000.0,11,2,50200000.0,51000000.0,26.65060954177997,4.309207984637244,0.1081081081081081,0.1891891891891892,183.4324324324324,37,2,0,1,143.0,112.0,-13,-4.6289839999999955,-8.434818,4.597329999999992,12.968345999999997,-8.371016000000004,-7.452599999999997,-93,0.6868686868686869,0,0,0,1,0,0,1243902.4390243902,2468292.6829268294,1052575.0940094031,2088639.206151992,14.0,10.0,11.0,10.0,11.0,11.0,12.0,5.0,4.0,8.0,14.0,1.0,-7.0,-6.0,-10.0,-0.0810810810810811,1,1,0.7832167832167832,356643.3566433566,707692.3076923077,2.731707317073171,3.4878048780487805,11.0,8.0,-3.0,0.0,-6.0,11.0,44.0,-2.8747570000000024,1,1,1,12.0,1,1
78,Crystal Palace,EPL,2017,2017/18,38,11,11,16,45,55,56.749704,53.53526900000001,49.138176,52.012933,247,269,44,58.03449999999998,11.692493946731236,7.712719298245614,-2.8747570000000024,11.749704,-1.4647309999999931,14.03449999999998,11,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2017,Premier League,Crystal Palace,55950000.0,9,3,3000000.0,52950000.0,25.658101633460976,5.16111433601168,0.2162162162162162,0.1891891891891892,183.4324324324324,37,2,0,1,150.0,117.0,-10,3.2144349999999946,-2.8747569999999953,-11.749704000000001,1.4647309999999933,-13.214434999999995,-14.03449999999998,-22,0.9182156133828996,0,0,0,1,0,0,1203409.0909090908,1271590.9090909092,912388.3207402497,964081.7100173177,10.0,7.0,10.0,7.0,8.0,14.0,16.0,16.0,7.0,17.0,10.0,1.0,-1.0,8.0,-4.0,0.027027027027027,1,1,0.78,353000.0,373000.0,2.659090909090909,3.409090909090909,12.0,9.0,1.0,4.0,-2.0,12.0,49.0,-6.729080999999994,1,1,1,14.0,1,1
78,Crystal Palace,EPL,2018,2018/19,38,14,7,17,51,53,50.642166,52.804285,42.269351,48.998432,256,261,49,51.92549999999999,14.155462184873947,8.78298800436205,-6.729080999999994,-0.357834000000004,-0.1957149999999998,2.9254999999999924,12,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2018,Premier League,Crystal Palace,11850000.0,7,3,350000.0,11500000.0,27.153437654889192,4.277234024199599,0.1034482758620689,0.2413793103448276,184.5862068965517,29,1,0,0,155.0,119.0,-2,-2.162118999999997,-6.729081000000001,0.3578339999999969,0.19571499999999986,0.16211899999999702,-2.9254999999999924,-5,0.9808429118773946,0,0,0,1,0,0,234693.8775510204,241836.73469387754,221471.1461613273,228211.57234884598,12.0,10.0,10.0,10.0,11.0,9.0,9.0,19.0,17.0,19.0,17.0,6.0,6.0,8.0,5.0,-0.1379310344827587,1,0,0.7677419354838709,74193.54838709677,76451.6129032258,2.4285714285714284,3.163265306122449,12.0,10.0,-1.0,1.0,-2.0,14.0,43.0,-24.4666215,1,1,1,14.0,1,1
78,Crystal Palace,EPL,2019,2019/20,38,11,10,17,31,50,34.447955500000006,57.392237,32.1644455,56.631067,225,281,43,38.263000000000005,12.997395833333334,7.9888097660223805,-24.4666215,3.447955500000006,7.392236999999994,-4.736999999999995,14,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2019,Premier League,Crystal Palace,7600000.0,6,2,55375000.0,-47775000.0,26.691307323750856,4.812030581986979,0.2258064516129032,0.2258064516129032,184.3548387096774,31,1,1,0,142.0,133.0,-19,-22.944281499999995,-24.466621500000002,-3.447955500000006,-7.3922370000000015,3.9442814999999953,4.736999999999995,-56,0.800711743772242,0,0,0,1,0,0,-1111046.511627907,176744.18604651163,-1248595.2486736532,198625.3038183101,14.0,17.0,15.0,17.0,18.0,13.0,14.0,20.0,19.0,8.0,18.0,7.0,1.0,2.0,5.0,0.0,0,0,0.9366197183098591,-336443.661971831,53521.126760563384,3.0930232558139537,3.302325581395349,11.0,9.0,-9.0,-7.0,-5.0,14.0,44.0,-26.61734759999998,1,1,1,12.0,1,1
78,Crystal Palace,EPL,2020,2020/21,38,12,8,18,41,66,35.2866084,61.90394699999998,32.2419274,58.85927499999998,201,272,44,37.9485,16.136671177266578,7.60337552742616,-26.61734759999998,-5.713391600000001,-4.096053000000019,-6.051500000000004,14,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2020,Premier League,Crystal Palace,22400000.0,6,2,20000000.0,2400000.0,28.00213894592745,4.328645786114333,0.09375,0.34375,185.40625,32,1,2,0,134.0,130.0,-25,-26.617338599999982,-26.61734759999998,5.713391600000001,4.096053000000019,1.6173385999999823,6.051499999999997,-71,0.7389705882352942,0,0,0,1,0,0,54545.454545454544,509090.9090909091,63243.606466658755,590273.6603554818,14.0,18.0,17.0,18.0,18.0,17.0,18.0,19.0,19.0,8.0,20.0,9.0,1.0,1.0,5.0,-0.25,1,0,0.9701492537313433,17910.44776119403,167164.1791044776,2.9545454545454546,3.0454545454545454,16.0,11.0,-7.0,-2.0,-3.0,12.0,48.0,4.377117400000017,1,1,1,11.0,1,1
78,Crystal Palace,EPL,2021,2021/22,38,11,15,12,50,46,48.843907,41.3314426,42.663892,38.28677459999998,213,238,48,58.15,11.381770145310435,9.563097514340344,4.377117400000017,-1.1560929999999985,-4.6685574000000045,10.15,12,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2021,Premier League,Crystal Palace,85620000.0,10,1,0.0,85620000.0,25.96121378051563,5.031813381720641,0.2333333333333333,0.3,184.8,30,1,0,0,160.0,124.0,4,7.512464399999999,4.377117400000017,1.1560929999999985,4.668557399999997,-3.512464399999999,-10.149999999999999,-25,0.8949579831932774,0,0,0,1,0,0,1783750.0,1783750.0,1472398.9681857266,1472398.9681857266,12.0,6.0,7.0,6.0,6.0,4.0,4.0,9.0,4.0,18.0,16.0,19.0,-2.0,3.0,-8.0,-0.06666666666666668,0,0,0.775,535125.0,535125.0,2.5833333333333335,3.3333333333333335,15.0,12.0,6.0,9.0,0.0,11.0,45.0,-10.285157999999996,1,1,1,10.0,1,1
78,Crystal Palace,EPL,2022,2022/23,38,11,12,15,40,49,40.723491,51.626247,38.296407,48.581565,197,311,45,44.23969999999999,13.054658385093168,8.67184265010352,-10.285157999999996,0.7234909999999957,2.626247,-0.760300000000008,11,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2022,Premier League,Crystal Palace,46600000.0,6,1,5460000.0,41140000.0,24.69721325902024,5.464902260550301,0.3428571428571428,0.2,184.8571428571429,35,2,1,1,180.0,130.0,-9,-10.902755999999997,-10.285157999999996,-0.7234910000000028,-2.6262469999999993,1.9027559999999966,0.760300000000008,-114,0.6334405144694534,0,0,0,1,0,0,914222.2222222222,1035555.5555555555,929933.9733316457,1053352.5317757581,11.0,13.0,11.0,13.0,12.0,7.0,6.0,20.0,16.0,17.0,9.0,10.0,4.0,8.0,5.0,0.1428571428571428,0,1,0.7222222222222222,228555.55555555556,258888.88888888888,2.888888888888889,4.0,13.0,16.0,4.0,1.0,5.0,10.0,49.0,-4.81657460000001,1,1,1,12.0,1,1
78,Crystal Palace,EPL,2023,2023/24,38,13,10,15,57,58,53.93545399999999,57.99083260000001,50.890788,55.70736260000001,244,296,49,50.456300000000006,13.74626865671642,8.993250843644544,-4.81657460000001,-3.064546000000007,-0.0091673999999883,1.456300000000006,10,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2023,Premier League,Crystal Palace,67800000.0,6,0,0.0,67800000.0,24.41918715430009,4.800543306686891,0.3783783783783784,0.1621621621621621,169.6216216216216,37,3,0,1,189.0,134.0,-1,-4.055378600000019,-4.81657460000001,3.064546000000007,0.00916739999998839,3.0553786000000187,-1.456300000000006,-52,0.8243243243243243,0,0,1,1,0,0,1383673.469387755,1383673.469387755,1343737.0556303177,1343737.0556303177,10.0,12.0,8.0,12.0,13.0,5.0,6.0,17.0,11.0,20.0,11.0,10.0,-2.0,4.0,1.0,0.2162162162162163,0,1,0.708994708994709,358730.15873015876,358730.15873015876,2.7346938775510203,3.857142857142857,12.0,16.0,3.0,-1.0,6.0,12.0,53.0,7.374098999999987,1,1,1,,0,0
78,Crystal Palace,EPL,2024,2024/25,38,13,14,11,51,51,67.78077,58.88433500000001,64.736094,57.36199500000001,243,270,53,58.15670000000001,13.17142857142857,9.024970273483948,7.374098999999987,16.780770000000004,7.884335000000007,5.156700000000008,12,2025-09-01T17:43:15.144962,78,Crystal Palace,873,Crystal Palace,2024,Premier League,Crystal Palace,91900000.0,9,3,100700000.0,-8800000.0,25.668609060806187,4.58453005733158,0.2432432432432432,0.1891891891891892,169.35135135135135,37,1,0,0,195.0,145.0,0,8.896434999999997,7.374098999999987,-16.780770000000004,-7.884335000000007,-8.896434999999997,-5.156700000000008,-27,0.9,0,0,0,1,0,0,-166037.7358490566,1733962.2641509434,-151315.32566325116,1580213.4577787253,12.0,8.0,11.0,8.0,10.0,11.0,13.0,15.0,17.0,6.0,15.0,6.0,7.0,5.0,5.0,0.054054054054054,0,0,0.7435897435897436,-45128.205128205125,471282.0512820513,2.7358490566037736,3.6792452830188678,13.0,17.0,7.0,3.0,5.0,,,,0,0,0,,0,0
72,Everton,EPL,2016,2016/17,38,17,10,11,62,44,49.6324541,45.78298399999999,46.5877771,41.977173,197,261,61,55.7771,9.850835322195705,10.406147091108672,4.610604100000003,-12.367545899999996,1.782983999999992,-5.222899999999996,7,2025-09-01T17:43:15.144962,72,Everton,29,Everton FC,2016,Premier League,Everton FC,86000000.0,8,1,60800000.0,25200000.0,25.577973548828687,5.008327306313237,0.2580645161290322,0.1935483870967742,181.9354838709677,31,1,0,0,171.0,105.0,18,3.849470100000005,4.610604099999996,12.367545900000003,-1.782983999999992,14.150529899999995,5.222900000000003,-64,0.7547892720306514,0,1,1,0,0,0,413114.75409836066,1409836.0655737706,451798.31866482843,1541851.4049672715,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,11.0,5.0,8.0,8.0,3.0,-1.0,4.0,0.06451612903225801,0,0,0.6140350877192983,147368.42105263157,502923.97660818713,1.721311475409836,2.80327868852459,10.0,10.0,2.0,2.0,3.0,8.0,49.0,-14.188131000000006,1,1,1,8.0,1,1
72,Everton,EPL,2017,2017/18,38,13,10,15,44,58,43.70751099999999,55.495772,37.50187199999999,51.690003,185,297,49,47.00149999999998,10.238623751387347,10.550824175824175,-14.188131000000006,-0.2924890000000104,-2.5042279999999977,-1.9985000000000213,8,2025-09-01T17:43:15.144962,72,Everton,29,Everton FC,2017,Premier League,Everton FC,203200000.0,12,1,126380000.0,76820000.0,26.26660859104391,4.497555202182811,0.2121212121212121,0.1818181818181818,181.3030303030303,33,3,0,1,189.0,145.0,-14,-11.788261000000013,-14.188131000000006,0.29248900000001044,2.5042279999999977,-2.2117389999999872,1.9985000000000213,-112,0.622895622895623,0,0,1,1,0,0,1567755.1020408163,4146938.775510204,1634415.9228960786,4323266.278735787,8.0,10.0,11.0,12.0,13.0,16.0,15.0,3.0,3.0,4.0,14.0,3.0,-10.0,-10.0,-5.0,0.030303030303030304,1,1,0.7671957671957672,406455.02645502647,1075132.2751322752,2.9591836734693877,3.857142857142857,7.0,7.0,-6.0,-6.0,-1.0,8.0,54.0,4.526037099999975,1,1,1,12.0,1,1
72,Everton,EPL,2018,2018/19,38,15,9,14,54,46,53.86613399999999,49.30978990000001,49.92234399999998,45.396306900000006,211,210,54,55.5378,9.809090909090909,10.082758620689654,4.526037099999975,-0.1338660000000118,3.3097899000000126,1.5378000000000045,8,2025-09-01T17:43:15.144962,72,Everton,29,Everton FC,2018,Premier League,Everton FC,99800000.0,6,2,28650000.0,71150000.0,26.01627500190128,4.4405796238673485,0.1111111111111111,0.1111111111111111,182.14814814814807,27,1,0,0,188.0,160.0,8,4.556344099999976,4.526037099999975,0.1338660000000118,-3.3097899000000126,3.4436559000000244,-1.5377999999999972,1,1.0047619047619047,0,0,1,1,0,0,1317592.5925925926,1848148.148148148,1281109.442577848,1796974.312990432,8.0,9.0,7.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,11.0,11.0,-1.0,-2.0,0.0,0.0,0,0,0.851063829787234,378457.44680851063,530851.0638297872,2.962962962962963,3.4814814814814814,8.0,7.0,-2.0,-1.0,-1.0,12.0,49.0,6.781945,1,1,1,9.0,1,1
72,Everton,EPL,2019,2019/20,38,13,10,15,44,56,53.710143,49.211622000000006,52.948976,46.167031,203,215,49,55.7761,10.169934640522875,10.381688466111772,6.781945,9.710143000000002,-6.7883779999999945,6.7761,12,2025-09-01T17:43:15.144962,72,Everton,29,Everton FC,2019,Premier League,Everton FC,121000000.0,8,1,87800000.0,33200000.0,25.52639597270981,4.989421288897158,0.2258064516129032,0.1612903225806451,184.25806451612905,31,3,0,1,186.0,165.0,-12,4.498520999999997,6.781945,-9.710143000000002,6.7883779999999945,-16.498520999999997,-6.7761,-12,0.9441860465116279,0,0,0,1,0,0,677551.0204081633,2469387.7551020407,595237.0280460628,2169387.963661855,12.0,8.0,12.0,7.0,7.0,7.0,7.0,6.0,12.0,3.0,10.0,7.0,5.0,-1.0,0.0,0.06451612903225809,0,1,0.8870967741935484,178494.62365591398,650537.6344086021,3.36734693877551,3.795918367346939,7.0,7.0,0.0,0.0,-5.0,9.0,59.0,-1.7018150000000247,1,1,1,16.0,1,0
72,Everton,EPL,2020,2020/21,38,17,8,13,47,48,49.23711799999999,50.16416100000001,45.41766999999998,47.119485000000005,207,270,59,50.7233,14.213010204081632,11.818906605922551,-1.7018150000000247,2.237117999999988,2.164161000000007,-8.276700000000005,9,2025-09-01T17:43:15.144962,72,Everton,29,Everton FC,2020,Premier League,Everton FC,74370000.0,7,1,4430000.0,69940000.0,24.43301271659642,4.708218955612015,0.3157894736842105,0.1578947368421052,179.3684210526316,38,1,0,0,193.0,183.0,-1,-0.9270430000000189,-1.7018150000000247,-2.237117999999988,-2.164161000000007,-0.07295699999998106,8.276699999999998,-63,0.7666666666666667,0,0,1,1,0,0,1185423.7288135593,1260508.4745762711,1378853.5051938654,1466190.0940987673,9.0,12.0,11.0,11.0,12.0,9.0,11.0,10.0,6.0,14.0,5.0,1.0,-6.0,-2.0,-3.0,0.1578947368421053,0,0,0.9481865284974094,362383.41968911915,385336.7875647668,3.1016949152542375,3.2711864406779663,9.0,8.0,-4.0,-3.0,-1.0,16.0,39.0,-20.03029400000001,1,0,0,17.0,1,0
